shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
120,audio/0120.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f4223c48-355d-4238-bfc7-34313aaf525f.mp3,anim400k,ボダのタイム規定に。従う限り。,0.231,6.999,3.424908
121,audio/0121.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/72/72f4c89d-2079-4406-9e7a-de450a798ec6.mp3,anim400k,そして。設計はやり直され。,0.091,5.359,3.246411
122,audio/0122.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b1/b1173cc4-a0e6-45f4-a1c1-b02e014f5714.mp3,anim400k,収穫祭では各地の農村に赴き。神事を行う。,0.278,6.819,3.306058
123,audio/0123.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e058bffd-355c-4f53-9cb8-7a321ce69aab.mp3,anim400k,ちょっと。一つ伺いたい。これは。どなたが撮影したものですが。,0.192,6.719,3.641244
124,audio/0124.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/80eadaa0-f556-4997-9695-70086156259e.mp3,anim400k,私は文の意識に邪魔されることなく。,0.188,6.419,3.930146
125,audio/0125.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9e/9edd17aa-2473-4a62-84c2-bdf522f9b349.mp3,anim400k,あるいは死亡した時。,0.0,3.339,3.310968
126,audio/0126.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a4/a4141b3a-e8c5-441f-862c-09e280f4915c.mp3,anim400k,する予定だったが。納期の作で一本のみである。,0.3,6.419,3.326019
127,audio/0127.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b1/b1173cc4-a0e6-45f4-a1c1-b02e014f5714.mp3,anim400k,収穫祭では各地の農村に赴き。神事を行う。,0.278,6.819,3.306058
128,audio/0128.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7d/7d49fd41-c21d-4741-87d9-a524c6ed7b9a.mp3,anim400k,ダレスは。卒業のボダラインのランクである。,0.158,6.539,3.3549
129,audio/0129.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/85/85f8e094-0585-4e17-948f-3a5ae046e048.mp3,anim400k,同名の本質とは先払い。相手のために先に村を支払い。,0.087,8.299,3.873797
130,audio/0130.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b3/b3f11681-ef1b-46e9-b6c7-23547bc5f485.mp3,anim400k,そこで日本人と何をしている。,0.077,6.419,3.272038
131,audio/0131.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/ef3d4677-0a3f-46ce-aa93-b7db4154ff4a.mp3,anim400k,しかしおそらくその一撃では期間。,0.2,5.539,3.507591
132,audio/0132.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/46/46b89ce2-2a7c-4804-a002-afac0845ad04.mp3,anim400k,第三実験中隊は本日。十一時を持って。警戒体制をで拭くん方へ行こう。,0.267,8.879,3.030207
133,audio/0133.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ed/ed5d36ba-9158-470c-a4e2-77df412777b4.mp3,anim400k,住所の紹介でここに入ったんです。,0.2,5.459,3.638938
134,audio/0134.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff0dae86-7897-4aa9-96ae-30b9c8f82831.mp3,anim400k,この世に？はいない人間と。,0.091,4.519,3.1526
135,audio/0135.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2b/2b2c9c78-bdaf-4e80-8be7-5da25fa388f7.mp3,anim400k,大使として院に支えてまいりました。,0.125,5.679,3.284091
136,audio/0136.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/67/67c2b4c3-bf96-4b4f-b69d-ab6f9b133ba8.mp3,anim400k,それに飲み物と一緒に頼むと割安。,0.267,4.759,3.262865
137,audio/0137.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c7/c743edca-2efc-4e33-9a0b-9c92cab32f34.mp3,anim400k,会社を維持するために。かなり無理してたらしい。,0.286,6.539,3.627538
138,audio/0138.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d3c7f6fc-709a-43b5-90ab-849b64ba7b83.mp3,anim400k,買ってきたドリンクこの冷蔵庫に入れていいだろう。,0.043,5.139,3.38918
139,audio/0139.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/01/016eec65-943d-4cd7-af0a-2ef6fc26b562.mp3,anim400k,人間は彼らの強い力を尊敬するとともに畏怖し。,0.095,6.559,3.640085
140,audio/0140.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/09/09d10b3e-254d-4547-aa8d-3616fa13a905.mp3,anim400k,地球は火にかけてい。た。,0.1,5.719,3.523187
141,audio/0141.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/66cd8bf3-d3d3-48b3-8689-b880d4bd5cae.mp3,anim400k,無駄口をたたく、暇があったら。,0.154,4.699,3.390591
142,audio/0142.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/97/97c71580-f85a-4dc0-839c-6bc7b7a841a8.mp3,anim400k,水上バスは。高校生の頃に。友達と何度も乗りました。,0.0,6.799,3.013639
143,audio/0143.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f5/f5d773cd-4194-4634-80f5-0ee8a2f6acf6.mp3,anim400k,プレシオンの清掃状況は。,0.182,5.599,3.757024
144,audio/0144.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/556ed8af-23ca-4afa-b875-174035637377.mp3,anim400k,戦場で繊維のない味方というものは。定期より困る。さて。,0.292,8.599,3.509757
145,audio/0145.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bd/bdac3181-da48-4a64-9999-093d5e36b0e8.mp3,anim400k,意味。し、。病院では。患者さんが亡くなった時に使うことが。,0.167,7.839,3.142146
146,audio/0146.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15bcda1e-4ef7-43b0-a8f1-26b3933a39f4.mp3,anim400k,実現してほしいと思っています。,0.143,5.599,3.58479
147,audio/0147.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/81/81627dc3-404a-4e65-b1f5-6b59306480c1.mp3,anim400k,イメジの選択を謝った。,0.3,4.359,3.764503
148,audio/0148.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9ab482a0-a7c3-45f4-95b8-dfb334ff9756.mp3,anim400k,山田。ちょっとそっち持って。,0.25,4.739,3.178786
149,audio/0149.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf1aa50d-52d4-4fdf-a230-496c7ad6a6c8.mp3,anim400k,確かめるというのは。,0.0,5.939,3.664939
150,audio/0150.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f833c766-d1a4-4d39-9f8e-6fb2f9323c23.mp3,anim400k,大杉課長。あー。はいはい。ノットパニッシャーの。技術情報に目を通しました。,0.188,9.219,3.237906
151,audio/0151.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/20d2eae1-cddf-41a8-90b2-90bbde52e639.mp3,anim400k,確かに。衆生と逮捕は。対価で現われる。,0.25,9.319,3.845457
152,audio/0152.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/300dd900-8bdb-480b-99e0-9fd03dfa4b01.mp3,anim400k,私は街で酒場を営んでいて。,0.0,4.839,3.293199
153,audio/0153.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/336bc325-acfb-4fbc-a717-761de200343e.mp3,anim400k,夏の黄色は青。大きく高く育つ命を目指すべき。高き空の色。,0.08,9.719,3.555096
154,audio/0154.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/983f568f-0cd4-450c-8a8d-a417f128f5d4.mp3,anim400k,二日目が個人戦って毎年決まってる。車検。,0.278,6.299,3.429678
155,audio/0155.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/ddb92698-284a-4514-a290-a24943d9f80c.mp3,anim400k,我が究極の使命は。県だ北見の穏やかな営みと。安らかな眠りを守ることです。,0.182,8.599,3.173764
156,audio/0156.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fa/fa40ccc7-db91-46e0-b6c8-26eb02bb2bed.mp3,anim400k,日本の子供たちの以後のレベルは？。大したことは？ない。,0.0,6.479,3.758592
157,audio/0157.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/65/6561cdc1-13ca-493e-a61d-86a89c5e5fc4.mp3,anim400k,連続爆弾魔の可能性が高いと思われます。一応文系にも連絡を。,0.111,7.519,3.512168
158,audio/0158.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/90/90709ee8-fd0d-4bd0-b046-f332ef0bfc06.mp3,anim400k,この街も湖上交通の重要拠点でしたが。一日と持ちこたえられず。陥落しました。,0.118,9.239,3.461018
159,audio/0159.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a2/a2e0840c-f4af-4a1d-ae41-0441cd6bdfdb.mp3,anim400k,審判員たちの住所は。外部には完全に取得されているはずです。,0.074,7.099,3.76815
160,audio/0160.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f1/f1092993-024e-4a78-890a-0d404386ee28.mp3,anim400k,リザホークアイ注意を。両日より。,0.214,5.599,3.859962
161,audio/0161.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15668eda-6458-4b2a-a3c1-d694c558cd32.mp3,anim400k,もんは開け放たれた。人の気配はありませ。ん。,0.211,6.999,3.112496
162,audio/0162.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8ed85570-16e1-473b-9bae-4c6dcb3d50de.mp3,anim400k,正規は今後。すという国家として出発する。,0.111,6.379,3.196641
163,audio/0163.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/98dfd742-5962-4101-9e43-bfe4528c53bc.mp3,anim400k,そしてあなたのことを市販するのも。これを最後にすると。,0.08,5.779,3.165224
164,audio/0164.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a0/a039c645-b378-4d21-b580-1fb4cdc8dcd2.mp3,anim400k,スクリーンに出しますか。,0.091,3.319,3.865918
165,audio/0165.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2460fdc-7ba6-4211-a714-d5278c854ee8.mp3,anim400k,君はわかっていないです。,0.182,4.919,3.857551
166,audio/0166.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2a8752f-167e-4bcc-973b-536e28e85928.mp3,anim400k,階級社会と常識の違い。そして反抗的な側使いに戸惑ううまいんだ。,0.241,7.619,3.513476
167,audio/0167.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1831e6ea-e681-43a0-bc78-ca63896f010e.mp3,anim400k,人間が行動を起こす前には。必ず予備動作がある。目の動き筋肉の動き。,0.0,7.739,3.288811
168,audio/0168.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8ef0bf24-f6c5-49b4-8e80-61f004a6892d.mp3,anim400k,かなり期待できそうだということが。,0.062,5.799,3.30417
169,audio/0169.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9a/9af1340b-4323-41f6-a9c7-7f1f1593386d.mp3,anim400k,患者に負担をかけないためには。速さと手の多さが重要です。,0.115,7.319,3.302692
170,audio/0170.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d39aa45d-8ee6-4202-ab8b-34e06dd3fa6f.mp3,anim400k,同じ鳥がを使っても魅力に差が出るのは。,0.278,7.899,3.68898
171,audio/0171.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/03/039ff282-52c2-499d-a5bc-ce1173c891ea.mp3,anim400k,確たる証拠もなく判定するのは。理工学専攻失格ね。,0.091,6.539,3.145074
172,audio/0172.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/11/11045acd-fd2f-4158-912b-574a9faed4d8.mp3,anim400k,銀翼突撃鐘の上空に伴う。,0.273,4.619,3.470655
173,audio/0173.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3f/3f9714d5-cb49-42e0-9329-b016c1b77aea.mp3,anim400k,会社の。どういうことだ。,0.0,4.659,3.329619
174,audio/0174.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5dc0fdf3-7e8a-4a69-a23d-26d429f99d77.mp3,anim400k,精神に異常をきたす危険があるでしょう。下手をすれば廃人に。,0.222,6.759,3.083072
175,audio/0175.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8ed4093a-fd25-4eff-b4bb-3d60cabfd695.mp3,anim400k,その人に揺るがない人間性があれば。,0.0,4.859,3.30027
176,audio/0176.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/db/dbfe9091-ec21-49ff-8bd2-ad91036ee077.mp3,anim400k,全身がひどく痛む発作。,0.3,5.379,3.286062
177,audio/0177.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/54/5479cf9d-ab54-4fcb-9cbe-72022da20dc2.mp3,anim400k,では。こちらで市民権の一時放棄は受理されました。,0.0,5.979,3.186344
178,audio/0178.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c2/c2f437d0-4d18-48cd-9542-4f5ff929798a.mp3,anim400k,別に。海岸を散歩していた。。,0.0,5.939,3.482127
179,audio/0179.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ce/cea4ea48-3af5-4616-8dfb-f7b9303745aa.mp3,anim400k,父は。そうした男だ。,0.0,4.279,3.054276
180,audio/0180.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0e/0ee5d949-ced8-4023-8eac-6cbfa955dbaf.mp3,anim400k,世の中には特別な人々がいます。,0.071,5.699,3.110754
181,audio/0181.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/aa/aa1af9e6-674a-4a98-ad9e-c8b00454a71a.mp3,anim400k,母は優しくて。笑顔が絶えない人でした。,0.059,5.299,3.313641
182,audio/0182.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e0398e88-6c08-4e6e-89bc-62f412b9715a.mp3,anim400k,それを民が四になって判断するなどということが許されれば。,0.074,7.179,3.23643
183,audio/0183.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0f/0f77220c-a99b-4630-aae4-06cfcec0165e.mp3,anim400k,家賃は前より下がって。三万六千円。,0.133,5.739,3.801395
184,audio/0184.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/87/87ee37a7-5edc-47a0-9d4a-fe6ed659b9e2.mp3,anim400k,カルシウムが極端に多いな。,0.25,4.879,3.027039
185,audio/0185.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8d/8ddfe523-dbe0-4828-99d1-ed16baa328f6.mp3,anim400k,世界で唯一の設備が整った施設があるんです。,0.25,7.299,3.172114
186,audio/0186.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff20a078-5bb0-46f3-8ac3-8351bf2a8344.mp3,anim400k,状況はチームから伝えておきます。,0.0,6.119,3.503035
187,audio/0187.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/01/013c3abe-19bb-42cf-b05e-de8f8c36aa25.mp3,anim400k,冷静になれば済むことです。,0.167,4.399,3.424808
188,audio/0188.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/53/5313ea2e-a20f-495e-8ac4-22624e387efd.mp3,anim400k,食卓式の帳のテスト結果は。別の人間が見るから。,0.143,6.899,3.79648
189,audio/0189.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0d/0dc6b2a7-16a7-43a7-baae-af984c047459.mp3,anim400k,周ミサは得るに拘束された。これの真実を。自分の口で話してください。,0.167,9.219,3.246977
190,audio/0190.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/48/488d58c8-73ba-4f2a-b6a0-ce8a039c9091.mp3,anim400k,身元不明の。女児が一人。,0.3,5.879,3.479589
191,audio/0191.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a2/a2df5d94-ca9e-4a96-894c-b6cdf8a208cb.mp3,anim400k,民少年の夢は学者になることだった。,0.188,5.879,3.018589
192,audio/0192.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/be/be15c377-88f1-43d9-8ff3-13713d40d7cc.mp3,anim400k,そもそも企画書に書いていない苦し紛れの使用を通すわけにはいかない。うん。,0.176,8.499,3.107868
193,audio/0193.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/ef141817-4151-44b2-8010-b4648f3250cc.mp3,anim400k,私は七人逮捕には反対ですから。やるなら八神さんたちの責任でお願いします。,0.059,8.899,3.034527
194,audio/0194.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/95/953bb350-81a5-497e-9419-3522aedb8848.mp3,anim400k,それは私たちの手勢を遅くを取りだ。,0.125,5.299,3.301536
195,audio/0195.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba718bb6-ccd2-4061-8d8e-a8a805627317.mp3,anim400k,寿命が減ると知りながらも。会場を行い続けた。,0.1,7.179,3.008525
196,audio/0196.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/598c6d79-f610-449b-ace3-d205526ca665.mp3,anim400k,いい資料が見つかった。,0.3,5.139,3.709033
197,audio/0197.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7a26be67-5270-4789-b518-e53fc52aca22.mp3,anim400k,庭の鶏は未だにこちらの手のひらの上にある。,0.05,6.559,3.450978
198,audio/0198.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a3/a31196cf-b628-438c-88db-6e23cdca5ee1.mp3,anim400k,目で見て触れることのできる。,0.077,5.099,3.382913
199,audio/0199.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/50/50051d1f-1d40-4482-ae1e-91e2252141bb.mp3,anim400k,個人は。礼拝室の両脇に位置していて。男子とうとう女子道に分かれています。,0.212,7.559,3.568513
200,audio/0200.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/8041780b-c3bb-442b-9fd5-8ba67badaedd.mp3,anim400k,で。皮を剥いたらねをサイコロ状に切って天日に干すんだけど。,0.185,7.899,3.241249
201,audio/0201.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bb/bb5ec239-2d41-48a8-bfcd-8724bd451db8.mp3,anim400k,店名には関係ないことさ。,0.273,4.179,3.363806
202,audio/0202.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c36d3d-710f-4c5e-80e3-7632e805c716.mp3,anim400k,同様の指示を全体に徹底する。,0.0,5.119,3.20639
203,audio/0203.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/48/4859e8b0-b2a3-4685-acfd-c7f84db10400.mp3,anim400k,おかけになった電話番号は？。現在。電源が入っていないか？。,0.0,6.719,3.583303
204,audio/0204.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/52/52fc507f-6273-4f47-a1b5-0864086de816.mp3,anim400k,給料を掘り下げて作られた。有名な文化遺産らしいです。,0.167,7.959,3.31459
205,audio/0205.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c5/c5d5ea3d-155b-4e96-b7ef-4a5a0b01e0c9.mp3,anim400k,六畳。風呂なし。大学まで徒歩十分。,0.286,7.859,3.584389
206,audio/0206.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ca/ca771606-e91c-49d7-aae5-221c5e633da5.mp3,anim400k,単純に不慮の事故だった。,0.091,5.399,3.095876
207,audio/0207.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cf/cfc1ce81-9065-4fd0-8bd6-a711bdbabd44.mp3,anim400k,肩身の狭い思いを。していくよりかは。,0.062,6.079,3.410486
208,audio/0208.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d641ee30-5928-4d5e-80a1-1f596eee29af.mp3,anim400k,仏が人を愛しているのならば。なぜ今すぐ救済してはくれる。,0.115,7.399,3.848119
209,audio/0209.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/00/00e9ae3b-2dc0-4fb6-8af9-9a5af3714e10.mp3,anim400k,編集長。今日の会議キャンセルします。,0.0,4.459,3.386812
210,audio/0210.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/17/1715bc97-2323-448c-bb07-e3d7e352e8b9.mp3,anim400k,私たちはまだ彼らが持っていない。発電プラントと生産プラントを用意しています。,0.056,7.579,3.421031
211,audio/0211.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bd/bd59f98e-e99b-4d8b-b2fc-972852e820b6.mp3,anim400k,貴族採決権の対象は原則として下級貴族と資料チミンだけだが。,0.107,9.359,3.243548
212,audio/0212.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/02/022bdc65-fb70-48ef-b330-ee93a0a96c35.mp3,anim400k,ディノニクス。全長約三メートル。,0.214,6.079,3.692233
213,audio/0213.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/49/493176f7-f0a1-4c95-b9b4-e9da439d9ee8.mp3,anim400k,イメジの選択を謝った。,0.3,6.279,3.916129
214,audio/0214.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc5bdb9c-b61c-4d4d-aab3-137cfc571bbf.mp3,anim400k,もう終わりました。何もしません。,0.0,5.059,3.321088
215,audio/0215.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e4/e4376912-f6d5-4bf7-825e-2cecfbd9267e.mp3,anim400k,下巻が巨魁の港まで送ります。,0.154,5.459,3.91983
216,audio/0216.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ca/ca0499d5-4a0a-46b7-aa8b-904059235b00.mp3,anim400k,ファイルには。日本標準時のカウンタも記録されていて、。,0.042,5.719,3.097706
217,audio/0217.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d4/d46233e8-b48d-4bdd-8f78-dd0bd0c60586.mp3,anim400k,悪しかれはやけどを負っています。それは。,0.278,5.539,3.229187
218,audio/0218.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/40/408a1080-d361-4ac6-be2f-b08881f1cae6.mp3,anim400k,無理に探すこともない。,0.0,3.999,3.539438
219,audio/0219.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba78ee9b-878f-479d-9888-4e488a60048d.mp3,anim400k,なんだか。経済も優勢してるっていうか。,0.059,6.159,3.217079
220,audio/0220.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/02/02c98ddb-1a6d-4bbf-b70f-a62652489add.mp3,anim400k,手術は成功しました。,0.0,9.459,3.733664
221,audio/0221.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/02/02e91e75-742e-44fd-b78b-7b41ae4540a6.mp3,anim400k,石原デザイン。いい会社だと思う。,0.214,5.599,3.659073
222,audio/0222.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/58/5886814d-ed85-48ed-ab16-42593179c8a0.mp3,anim400k,規模は小さくていい。,0.0,3.739,3.815572
223,audio/0223.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/83/8324ee14-c5ca-47a2-a179-8e5b8eb07d88.mp3,anim400k,フルツは疲労回復に役立つ。,0.083,4.499,3.610697
224,audio/0224.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d6be905d-1aa8-45e8-aa81-ff744e4a39e9.mp3,anim400k,害するようなことはしない。,0.0,4.119,3.257
225,audio/0225.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e39d4c3c-cd18-4be9-9cab-611626e8573a.mp3,anim400k,ラビ留守教師心で。常に生徒の向上を最優先した行動を取るように。,0.207,8.899,3.890603
226,audio/0226.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/59480550-da1a-42a0-82f2-a850039c083f.mp3,anim400k,ライン戦線は中央本体の再配置により。小康状態を保っていると。,0.143,8.779,3.029708
227,audio/0227.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1d/1dc906dc-ef16-4da2-ad4f-6b3ef45d9ac8.mp3,anim400k,人工知能たちの権利。,0.0,4.259,3.61302
228,audio/0228.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/607d67e5-28bd-4404-9152-1d60a8e87b7c.mp3,anim400k,他にもできることがあれば。支持をください。,0.105,5.559,3.615882
229,audio/0229.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cd/cdcaf92b-8775-4f59-b9de-054ce163f8a6.mp3,anim400k,今は落ち着いています。,0.0,3.719,3.705268
230,audio/0230.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dc/dc89ee3f-79c5-4529-95b7-4633796a0a98.mp3,anim400k,でも結婚してるってことは。,0.0,4.539,3.21228
231,audio/0231.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/dd04b78b-12c8-4385-87c6-cbfae6b58f96.mp3,anim400k,磁力を止める技術も未熟だから。奇跡人残りがち。,0.143,6.319,3.51827
232,audio/0232.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36896efe-0fe0-458d-9900-6f4f145cdde4.mp3,anim400k,各地の一回業者に。ゴミみたいな値段でパラ売された。,0.13,7.739,3.657817
233,audio/0233.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/90/90f798bb-6aab-4e1a-98fb-6a2f8b7cc4ce.mp3,anim400k,仕事の話をしましょう。,0.0,4.739,3.807073
234,audio/0234.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f3/f3c18f39-3603-4659-a852-1aabef093b34.mp3,anim400k,もうあんな運動だけやって優勢な方を勝者とする。,0.273,5.639,3.177004
235,audio/0235.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/07/071356b0-ff2a-4d77-806f-85ed7e5bb70c.mp3,anim400k,謹んでお受けいたします。,0.182,4.799,3.693232
236,audio/0236.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1a/1ad560a9-4e8e-42f1-8071-4608789c85dd.mp3,anim400k,エディシュミットですね。,0.091,6.499,3.61878
237,audio/0237.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1b/1b954b08-44c7-47ce-9459-beee6bed2e05.mp3,anim400k,他に疑える者がいないから固執しているだけかもしれない。,0.0,7.999,3.186474
238,audio/0238.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4b/4b0e7fbf-297f-41f2-9964-63e7df088a12.mp3,anim400k,文字を覚えたいなら。石版を使えば。,0.067,5.459,3.278612
239,audio/0239.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/64/6462b365-fa70-4bf1-9954-3d4f4cbce3a0.mp3,anim400k,それより。さっきからよく有志周りの映像を着れるね。,0.174,5.879,3.386497
240,audio/0240.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/72/72c4b3c3-a058-4901-84da-bfdbef129110.mp3,anim400k,両親の故郷。やでも地方です。,0.25,5.279,3.895389
